CODLOC,NOMLOC,NOMALTER,codigo_provincia_id
61104,"La Nevada",NULL,6
61105,"La Larga",NULL,6
61106,"La Copeta",NULL,6
61107,"La Manuela",NULL,6
61108,Luro,NULL,6
61109,Andant,NULL,6
61110,Masurel,NULL,6
61111,Mouras,NULL,6
61112,"Coronel Marcelino Freyre",NULL,6
61113,"Enrique Lavalle",NULL,6
61114,Louge,NULL,6
61115,Arboledas,NULL,6
61116,Coraceros,NULL,6
61117,"Herrera Vegas",NULL,6
61118,"Las Martinetas",NULL,6
61119,Quilcó,NULL,6
61120,Lastra,NULL,6
61121,Pontaut,NULL,6
61122,Raulet,NULL,6
61123,Líbano,NULL,6
61124,"Arturo Vatteone",NULL,6
61125,"Tres Lagunas",NULL,6
61126,"Villa Sauri",NULL,6
61127,Leubuco,NULL,6
61128,Yutuyaco,NULL,6
61129,"Delfin Huergo",NULL,6
61130,Chenaut,NULL,6
61131,"Villa Margarita",NULL,6
61132,"Esteban A. Gascón",NULL,6
61133,"Canónigo Gorriti",NULL,6
61134,Avestruz,NULL,6
61135,Arano,NULL,6
61136,Thames,NULL,6
61137,"Estación Francisco Murature",NULL,6
61138,"La Pala",NULL,6
61139,"Apeadero Los Gauchos",NULL,6
61141,"Villa Elisa",NULL,6
61143,Bathurst,NULL,6
61144,D'Orbigny,NULL,6
61145,Quinihual,NULL,6
61147,"Cura Malal","Curmalán, Curramalán",6
61148,Cascada,NULL,6
61149,Pasman,"Colonia Santa María",6
61150,Ombú,NULL,6
61151,"Empalme Lobos",NULL,6
61152,Otoño,NULL,6
61153,"La Primavera",NULL,6
61154,Zentena,NULL,6
61156,"Colonia San Martín",NULL,6
61157,"Colonia San Pedro",NULL,6
61158,"Alta Vista",NULL,6
61159,Ducós,NULL,6
61160,"Arroyo Corto",NULL,6
61161,Dufaur,NULL,6
61162,Reserva,NULL,6
61163,Krabbe,NULL,6
61164,"La Paloma Illahuincó",NULL,6
61165,Stegmann,NULL,6
61166,"Paraje Fra Pal",NULL,6
61167,"El Divisorio",NULL,6
61168,"Las Mostazas",NULL,6
61169,"El Pensamiento",NULL,6
61170,Lartigau,NULL,6
61171,"Coronel Falcón",NULL,6
61172,"Zoilo Peralta",NULL,6
61173,"Villa Rodríguez","Estación Barrow",6
61174,"San Mayol",NULL,6
61175,"Las Vaquerías",NULL,6
61176,"Claudio Molina",NULL,6
61177,"La Sortija",NULL,6
61178,Reta,NULL,6
61179,"Lin Calel",NULL,6
61180,"Balneario Orense",NULL,6
61181,"El Zorro",NULL,6
61182,"Nicolás Descalzi",NULL,6
61183,Irene,NULL,6
61184,"Balneario Oriente",NULL,6
61185,Zubiaurre,NULL,6
61186,Gil,NULL,6
61187,Faro,NULL,6
61188,Calvo,NULL,6
61189,"San Román",NULL,6
61190,Cortines,NULL,6
61191,Aparicio,NULL,6
61192,"Balneario Sauce Grande",NULL,6
61193,"Puerto Belgrano",NULL,6
61194,"Bajo Hondo",NULL,6
61196,"Paso Mayor",NULL,6
61197,"Almirante Solier",NULL,6
61198,"Pehuen Co",NULL,6
61199,"Puerto Rosales",NULL,6
61200,"Puerto Galván",NULL,6
61201,"Ingeniero White",NULL,6
61202,Corti,NULL,6
61203,Cochrane,NULL,6
61204,Napostá,NULL,6
61205,"La Vitícola",NULL,6
61206,"Alférez San Martín",NULL,6
61208,Estomba,NULL,6
61209,"García del Río",NULL,6
61210,"Tres Picos",NULL,6
61211,Pelicurá,NULL,6
61212,Chasicó,NULL,6
61213,Berraondo,NULL,6
61214,Choique,NULL,6
61215,"Nueva Roma",NULL,6
61216,"Villa Castelar","Est. Erize, Erize",6
61217,Víboras,NULL,6
61218,Azopardo,NULL,6
61219,"Tres Cuervos",NULL,6
61220,"Cañada Mariano",NULL,6
61221,"17 de Agosto",NULL,6
61222,"Piedra Echada",NULL,6
61223,"López Lecube",NULL,6
61224,Estela,NULL,6
61225,Rivadeo,NULL,6
61226,"General Rondeau",NULL,6
61228,"San Germán",NULL,6
61229,"La Mascota","Est. Mascota",6
61230,Argerich,NULL,6
61231,"Nicolás Levalle",NULL,6
61232,Goyeneche,NULL,6
61233,"Montes de Oca",NULL,6
61234,"Colonia Los Alfalfares",NULL,6
61235,"Balneario Chapalcó",NULL,6
61236,Ombucta,NULL,6
61237,"Colonia Monte La Plata",NULL,6
61238,"Teniente Origone",NULL,6
61239,"Fortín Mercedes",NULL,6
61240,"Colonia Bella Vista",NULL,6
61241,"Colonia San Enrique",NULL,6
61242,"Estancia Las Isletas",NULL,6
61243,"Balneario San Antonio",NULL,6
61244,"Cardenal Cagliero",NULL,6
61245,"Desvío Salinera",NULL,6
61246,"José B. Casás","José V. Casas",6
61247,"Emilio Lamarca",NULL,6
61248,"Cantera Villalonga",NULL,6
61249,"Termas Los Gauchos",NULL,6
61250,"Fondeadero Riacho Azul",-,6
61251,Igarzábal,NULL,6
61252,"Colonia El Guanaco",NULL,6
61253,"Juan A .Pradere",NULL,6
61254,"Colonia La Beba",NULL,6
61255,"Pueblo Mulhal",NULL,6
61256,"Paraje La Querencia",NULL,6
61257,"Fortín Primeros Pozos",NULL,6
61258,"Balneario Los Pocitos",NULL,6
61259,Dunamar,NULL,6
61260,Tatay,NULL,6
61261,Kenny,NULL,6
61262,"Tres Sargentos",NULL,6
61263,Gouin,NULL,6
61264,Samborombón,NULL,6
61265,Altamirano,NULL,6
61266,Oliden,NULL,6
61267,"Gómez de la Vega",NULL,6
61268,Doyhenard,NULL,6
61269,"Gobernador Obligado",NULL,6
62000,"Adolfo Alsina",Carhué,6
62001,"Aldea Romana",NULL,6
62003,Agustina,NULL,6
62005,"Arroyo de la Cruz",NULL,6
62006,"Arroyo de los Huesos",NULL,6
62007,"Bahía San Blas",NULL,6
62010,Bordeu,"Villa Bordeu",6
62011,Calderón,"Colonia Calderón",6
62015,Esther,NULL,6
62016,Etchegoyen,NULL,6
62017,"San Antonio de Padua",NULL,6
62018,Pontevedra,NULL,6
62019,Libertad,NULL,6
62020,"Máximo Paz",NULL,6
62021,Matheu,NULL,6
62022,Martínez,NULL,6
62024,Florida,NULL,6
62025,"Presidente Derqui",NULL,6
62027,"Villa Rosa",NULL,6
62028,Zelaya,NULL,6
62030,Manzone,NULL,6
62031,Manzanares,NULL,6
62033,"Sáenz Peña","(antes de Gral. San Martín)",6
62034,"Santos Lugares","(antes de Gral. San Martín)",6
62035,"Villa Ballester","Ciudad Villa Ballester",6
62036,"Villa Lynch","Est. Coronel Francisco Lynch",6
62038,Sarandí,NULL,6
62039,"Villa Domínico",NULL,6
62040,Temperley,NULL,6
62041,Banfield,NULL,6
62042,Tolosa,NULL,6
62043,"Melchor Romero",NULL,6
62044,"Los Hornos",NULL,6
62045,"City Bell",NULL,6
62046,Victoria,NULL,6
62047,Burzaco,NULL,6
62048,"Dock Sud","Dock Sur",6
62050,"Bella Vista","Teniente General Pablo Richieri",6
62051,"José C. Paz",NULL,6
62052,Bernal,NULL,6
62053,"Colonia Hogar Ricardo Gutiérrez",NULL,6
62054,"Mariano J. Haedo",Haedo,6
62055,Ituzaingó,NULL,6
62056,"Valentín Alsina",NULL,6
62057,"Empalme San Vicente",NULL,6
62058,"Colonia La Merced",NULL,6
62059,"Colonia Lapin",NULL,6
62060,"Colonia Mauricio",NULL,6
62061,"Colonia Philippson",NULL,6
62062,Grünbein,"Grumbein, Empalme Grünbein",6
62063,Gómez,"Est. Gómez",6
62064,Ernestina,"Est. Ernestina",6
62065,Atlántida,"(hoy barrio de Punta Alta)",6
62066,"Ingeniero Maschwitz",NULL,6
62067,"General Hornos",NULL,6
62068,"Ramón Biaus",NULL,6
62069,"Río Luján",NULL,6
62070,"Santa Luisa",NULL,6
62071,Spurr,NULL,6
62072,Sucre,NULL,6
62073,"Villa Garibaldi",NULL,6
62074,"Villa Harding Green",NULL,6
62075,"Villa Numancia",NULL,6
62076,Viña,NULL,6
62077,Zapiola,NULL,6
62078,Garín,NULL,6
62080,"Kilómetro 158",NULL,6
62081,Lozano,NULL,6
62082,Pavón,NULL,6
62083,Plomer,NULL,6
62085,"Lago Epecuén",Epecuén,6
62086,"Las Chacras",NULL,6
62090,"Los Cedros",NULL,6
62091,Quiroga,NULL,6
62092,"San Ponciano","Est. Abasto, Abasto",6
62093,"Alejandro Korn",NULL,6
62094,Urquiza,"Est. Urquiza",6
62095,"Ciudad General Martín de Güemes",NULL,6
62096,Fátima,NULL,6
62097,"López Camelo","Est. López Camelo",6
62099,"Punta Lara",NULL,6
62100,"Lisandro Olmos",NULL,6
69001,Claypole,NULL,6
69002,"Rafael Calzada","Villa Calzada",6
69003,Glew,NULL,6
69005,"José Mármol",NULL,6
69006,"Barrio San José",NULL,6
69008,"Malvinas Argentinas",NULL,6
69009,"Ministro Rivadavia",NULL,6
69010,Wilde,NULL,6
69012,Piñeyro,NULL,6
69013,Crucecita,NULL,6
69014,"Area de Reserva Cinturón Ecológico",NULL,6
69015,"Guillermo E. Hudson",NULL,6
69016,Ranelagh,NULL,6
69017,Plátanos,NULL,6
69018,"Villa España",NULL,6
69019,"Juan María Gutiérrez",NULL,6
69020,"Carlos T. Sourigues","Ap. Sourigues",6
69021,"Centro Agrícola El Pato",NULL,6
69022,Pereyra,NULL,6
69023,"Luis Guillón",NULL,6
69024,"José María Ezeiza",Ezeiza,6
69025,"El Jagüel",NULL,6
69026,"9 de Abril",NULL,6
69027,"La Unión",NULL,6
69028,"Tristán Suárez",NULL,6
69029,"Carlos Spegazzini",NULL,6
69030,Canning,NULL,6
69035,Bosques,NULL,6
69036,"Villa Vatteone",NULL,6
69037,"Gobernador J. Costa",NULL,6
69038,"Ingeniero Juan Allan",NULL,6
69039,"Estanislao Severo Zevallos","Est. E.S. Zevallos",6
69040,"Villa Santa Rosa",NULL,6
69041,"Villa San Luis",NULL,6
69042,"Villa Brown",NULL,6
69043,"Colonia La Capilla",NULL,6
69044,"Ciudad Jardín del Libertador",NULL,6
69045,"Villa Maipú",NULL,6
69046,"Villa  General E. Necochea",NULL,6
69047,"Villa Granaderos de San Martín",NULL,6
69048,"Villa General Tomás Guido",NULL,6
69049,"Villa Juan Martín de Puerreydón",NULL,6
69050,"Villa Gregoria Matorras",NULL,6
69051,"Villa Coronel J. Zapiola",NULL,6
69052,Billinghurst,NULL,6
69053,"Villa Libertad",NULL,6
69054,"Villa Marqués de Aguado",NULL,6
69055,"Villa General José Gregorio Las Heras",NULL,6
69056,"José León Suárez",NULL,6
69057,"San Andrés",NULL,6
69058,"Villa  Bernardo Monteagudo",NULL,6
69059,"Villa Chacabuco",NULL,6
69060,"Villa General A. J. Sucre",NULL,6
69061,"Villa Godoy Cruz",NULL,6
69062,"Villa Parque San Lorenzo",NULL,6
69063,"Villa Ayacucho",NULL,6
69064,"Villa Yapeyú",NULL,6
69065,"Villa Parque Presidente Figueroa Alcorta",NULL,6
69066,"Villa Remedios de Escalada",NULL,6
69067,"Grand Bourg",NULL,6
69068,"Villa de Mayo",NULL,6
69069,Tortuguitas,NULL,6
69070,"Los Polvorines",NULL,6
69071,"Pablo Nogués",NULL,6
69072,"Del Viso",NULL,6
69073,Muñiz,NULL,6
69074,"Ingeniero A. Sourdeaux",NULL,6
69075,"Ramos Mejía",NULL,6
69076,"Gregorio de Laferrere",Laferrere,6
69077,"González Catán",NULL,6
69078,"Isidro Casanova",NULL,6
69079,"La Tablada",NULL,6
69080,"Villa Madero",NULL,6
69081,"Rafael Castillo",NULL,6
69082,"Villa Luzuriaga",NULL,6
69083,"Ciudad Evita",NULL,6
69084,"Virrey del Pino",NULL,6
69085,Tapiales,NULL,6
69086,"Aldo Bonzi",NULL,6
69087,"20 de Junio",NULL,6
69088,"Lanús Oeste",NULL,6
69089,"Ciudad Remedios Escalada de San Martín",NULL,6
69090,"Monte Chingolo",NULL,6
69091,"Lanús Este",NULL,6
69092,Gerli,NULL,6
69093,Llavallol,NULL,6
69094,Turdera,NULL,6
69095,"Barrio San Martín",NULL,6
69096,"Mariano Acosta",NULL,6
69097,Trujui,NULL,6
69098,"Paso del Rey",NULL,6
69099,"La Reja",NULL,6
69100,"Cuartel V",NULL,6
69101,"Francisco Alvarez",NULL,6
69102,Castelar,NULL,6
69103,Hurlingham,NULL,6
69104,"El Palomar",NULL,6
69105,"Ciudad Villa S. Tesei",NULL,6
69106,"Villa Sarmiento",NULL,6
69107,"Barrio Parque Leloir",NULL,6
69108,"Villa Gobernador Udaondo","Villa Udaondo",6
69109,Ezpeleta,NULL,6
69110,"San Francisco Solano",NULL,6
69111,"Villa La Florida",NULL,6
69112,"Don Bosco",NULL,6
69113,Virreyes,NULL,6
69115,"Boulogne Sur Mer",NULL,6
69116,Beccar,NULL,6
69117,"Villa Adelina",NULL,6
69118,Acasusso,NULL,6
69119,"El Talar",NULL,6
69120,"General Pacheco",NULL,6
69121,"Don Torcuato Oeste",NULL,6
69122,"Don Torcuato Este",NULL,6
69123,Benavídez,NULL,6
69124,"Rincón de Milberg",NULL,6
69125,"Los Troncos del Talar",NULL,6
69127,"Ricardo Rojas",NULL,6
69128,"Dique Luján",NULL,6
69129,Ciudadela,NULL,6
69130,"Villa Bosch",NULL,6
69131,"Ciudad Jardín Lomas del Palomar",NULL,6
69132,"Martín Coronado",NULL,6
69133,"Loma Hermosa",NULL,6
69134,"El Libertador",NULL,6
69135,"José Ingenieros",NULL,6
69136,"Remedios Escalada de San Martín",NULL,6
69137,"Pablo Podestá",NULL,6
69138,"Villa Raffo",NULL,6
69139,Churruca,NULL,6
69140,"11 de Septiembre",NULL,6
69141,Munro,NULL,6
69142,"Vicente López",NULL,6
69143,"Villa Martelli",NULL,6
69144,"Forida Oeste",NULL,6
69145,Carapachay,NULL,6
69146,"La Lucila",NULL,6
69147,"Campo Chico",NULL,6
69148,"La Lonja",NULL,6
69149,"Villa Flandria",NULL,6
69150,"C.C. Los Lagartos",NULL,6
69154,"Parada Orlando",NULL,6
69155,"Villa Canto",NULL,6
69157,"Barrio Savio","Barrio Solares",6
69158,"Loma Verde",NULL,6
69159,"Maquinista F. Savio",NULL,6
69160,"Bo. E. Echeverría",NULL,6
69161,Longchamps,NULL,6
69162,Guernica,NULL,6
69164,"Club Nautico",NULL,6
69165,"C. C. Tortugas",NULL,6
69168,"Barrio Parque San Martín",NULL,6
69199,"Parada Robles",NULL,6
69200,"El Rocío",NULL,6
69202,"El Dorado","Colonia El dorado",6
69203,"Barrio Saavedra","Barrio Bosch y Saavedra",6
69204,"Villa del Mar",NULL,6
69205,"La Trinidad",NULL,6
69206,"La Verde",NULL,6
69207,Belgrano,NULL,6
69208,"El Taladro",NULL,6
69209,"Villa Manuel Pomán",NULL,6
69210,"La Beba",NULL,6
69211,"Las Bahamas",NULL,6
69212,"Laguna de Lobos",NULL,6
69213,"Barrio Ruta Sol",NULL,6
69214,"Barrio El Boquerón",NULL,6
69215,"El Marquesado",NULL,6
69216,"Barrio El Coyunco",NULL,6
69217,"Barrio Colonias Verdes",NULL,6
69218,"Villa La Serranía",NULL,6
69219,"Villa Durcudoy",NULL,6
69220,"La Armonía",NULL,6
69221,"La Lucila del Mar",NULL,6
69222,"Villa Ventana",NULL,6
69223,"Paraje La Gruta",NULL,6
69224,"Villa Esperanza",NULL,6
69225,"Villa Epumer",NULL,6
69226,"Balneario Laguna de Gómez",NULL,6
69227,"José Ramón Sojo",NULL,6
69230,"Los Naranjos",NULL,6
69231,"Country Club El Casco",NULL,6
69232,"Barrio Parque Los Cardos",NULL,6
69233,"Barrio Tavella",NULL,6
69234,"Paraje La Agraria",NULL,6
69235,"Juan F. Salaberry",NULL,6
69236,"Colonia San Adolfo",NULL,6
69237,"Dique Paso Piedras",NULL,6
69238,"Paraje La Ruta",NULL,6
69239,"Pueblo Nuevo",NULL,6
69240,"Las Encadenadas",NULL,6
69242,"Villa Laguna La Brava",NULL,6
69243,"Palo Blanco",NULL,6
69244,"Barrio El Zorzal",NULL,6
69245,Brahma,NULL,6
69246,"Cerro Sotuyo",NULL,6
69247,"Cerro Los Leones",NULL,6
69248,"Villa Klein",NULL,6
69249,Talleres,NULL,6
69250,"Isla Martín García",NULL,6
69251,"Isla Maciel",NULL,6
69252,"Fuerte Argentino",NULL,6
69253,Diehl,"Villa Diehl",6
69254,"Villa Esmeralda",NULL,6
69255,"Villa Fortuna",NULL,6
69256,"Villa Humberto Iº",NULL,6
69257,"Villa Progreso",NULL,6
69258,Piaggio,NULL,6
69259,"Villa Hué",NULL,6
100002,"San Fernando del Valle de Catamarca"," Est. Catamarca",10
100004,"San Isidro",NULL,10
100008,Andalgalá,"La Plaza",10
100010,Tinogasta,NULL,10
100012,Belén,NULL,10
100014,"Santa María",NULL,10
100016,Recreo,NULL,10
100018,Fiambalá,NULL,10
100020,Chumbicha,NULL,10
100022,"Los Altos",NULL,10
100026,Londres,"Londres Este y Londres Oeste",10
100028,Pomán,"Villa de Pomán",10
100030,Huillapima,NULL,10
100032,"Chañar Punco","Chañapunco. Comprende Lampacito y Medanitos",10
100040,"La Merced",NULL,10
100042,"Colonia Nueva Coneta",NULL,10
100044,Icaño,NULL,10
100046,Alijilán,NULL,10
100048,Mutquin,NULL,10
100050,"Palo Blanco",NULL,10
100052,Quirós,NULL,10
100056,Esquiú,NULL,10
100058,Miraflores,NULL,10
100060,Chaquiago,NULL,10
100062,Siján,NULL,10
100064,Hualfín,NULL,10
100066,"Farallón Negro",NULL,10
100068,"Corral Quemado",NULL,10
100070,"El Rodeo",Rodeo,10
100072,"Bañado de Ovanta","El Bañado",10
100074,Famatanca,NULL,10
100076,Copacabana,NULL,10
100078,"Villa Las Pirquitas","Las Pirquitas",10
100080,"El Lindero","comprende La Mesada, Alto de las Juntas y Aconquij",10
100082,"Las Mojarras",Mojarras,10
100086,Capayán,"Villa de Capayán",10
100088,"Colonia del Valle",NULL,10
100090,Rincón,NULL,10
100092,"La Puerta",NULL,10
100096,Coneta,NULL,10
100097,Chaschuil,NULL,10
100098,"Rome Rayan",NULL,10
100099,Algarrobal,NULL,10
100100,"Loro Huasi",NULL,10
100101,Saujil,NULL,10
100102,"Pampa Blanca",NULL,10
100104,"Termas de Fiambalá",NULL,10
100105,Anillaco,NULL,10
100106,Puesto,"El Puesto",10
100108,"San Roque",NULL,10
100110,"Río Colorado",NULL,10
100111,"Costa de Reyes",NULL,10
100113,"Apeadero Penas Blancas",NULL,10
100115,"Estación Cienaguita",NULL,10
100116,Carrizal,NULL,10
100117,Andaluca,NULL,10
100118,"Los Quinteros",NULL,10
100119,Salado,"El Salado",10
100120,Cordobita,NULL,10
100121,"Estación Alpasinche",NULL,10
100122,"Cerro Negro",NULL,10
100123,"La Tusca",NULL,10
100124,Tucumanao,NULL,10
100125,"Falda Ciénaga",NULL,10
100126,Paycuqui,NULL,10
100127,"El Peñón",NULL,10
100128,"Los Nacimientos de San Antonio",NULL,10
100129,"Barranca Larga",NULL,10
100131,"Villa  Vil",Villavil,10
100132,"Campo de las Talibas",NULL,10
100133,"Puerta de Corral Quemado",NULL,10
100134,"Termas Los Nacimientos",NULL,10
100135,"San Fernando",NULL,10
100137,Guanacoyacu,NULL,10
100138,"Aguas Amarillas",NULL,10
100139,"La Hoyada",NULL,10
100140,"Toro Yaco",NULL,10
100141,"Fuerte Quemado",NULL,10
100142,Andalhualá,"Andalgalá, Analalgalá",10
100144,Ampajando,NULL,10
100145,"Punta de Balasto",NULL,10
100146,"Cerro Colorado",NULL,10
100147,"Cóndor Huasi",NULL,10
100148,"La Ciénaga",Ciénaga,10
100149,"La Puerta de San José",NULL,10
100150,"La Toma",NULL,10
100151,"Pozo de Piedra",NULL,10
100152,"Las Granadillas",NULL,10
100153,"Las Barrancas Juntas",Barrancas,10
100155,Amanao,NULL,10
100156,Muschaca,NULL,10
100157,"El Potrero",Potrero,10
100158,"La Aguada",NULL,10
100160,Capillitas,NULL,10
100161,"Villa Vil",Villavil,10
100162,"Las Pampitas",NULL,10
100163,"El Espinillo",Espinillo,10
100164,"Agua de las Palomas",NULL,10
100165,"Buena Vista",NULL,10
100166,"El Alamito",NULL,10
100167,Aconquija,NULL,10
100168,"Alto de las Juntas",NULL,10
100169,"El Charquiadero",NULL,10
100170,"Río Potrero",NULL,10
100171,Mollecito,NULL,10
100172,Pipanaco,NULL,10
100173,Joyango,NULL,10
100174,"San Miguel",NULL,10
100175,"Rosario de la Colana","Colana,Rosario de Coloma",10
100176,"El Pajonal","Est. Pomán",10
100177,Singuil,NULL,10
100178,Humaya,NULL,10
100179,Corralito,NULL,10
100180,Varela,"Los Varela",10
100181,Chuchucaruana,NULL,10
100182,"Los Castillos",NULL,10
100183,"Balcosna de Afuera",NULL,10
100184,"El Contador",NULL,10
100185,Balcosna,"Balcozna, Balcoana",10
100186,"Las Piedras Blancas",NULL,10
100187,"Villa Collantes",NULL,10
100189,"La Higuera",NULL,10
100190,"El Rosario",Rosario,10
100191,"La Viña",NULL,10
100192,Sumampa,NULL,10
100193,Manantiales,NULL,10
100195,"Puerta Grande",NULL,10
100196,"Estancia Yaquichuo",NULL,10
100198,"Los Molles",NULL,90
100199,"La Rinconada",NULL,10
100200,"Los Alta Gracia",NULL,10
100201,"Pozo de Abajo",NULL,10
100203,"El Vilqui",NULL,10
100204,Cañada,NULL,10
100205,"Monte Potrero",NULL,10
100206,"Las Tunas",NULL,10
100207,Ampolla,NULL,10
100208,"Monte Redondo",NULL,10
100209,"El Desmonte",NULL,10
100210,Amadores,NULL,10
100211,"Palo Labrado",NULL,10
100212,Tintigasta,NULL,10
100213,Cortaderas,NULL,10
100214,Achalco,NULL,10
100216,"La Tuna",NULL,10
100217,"El Alto","Villa El Alto",10
100218,Iloga,NULL,10
100219,"Los Alamos",NULL,10
100220,"La Calera",NULL,10
100221,"Los Corrales",NULL,10
100222,"Molle Pampa",NULL,10
100223,Vilismán,Vilismano,10
100224,"El Portezuelo",Portezuelo,10
100225,Pomancillo,NULL,10
100226,Collagasta,NULL,10
100227,"Villa Dolores",NULL,10
100228,"Agua Colorada",NULL,10
100229,"Las Tejas de Abajo",NULL,10
100230,"Esquina de Arriba",NULL,10
100231,"Los Chañaritos",NULL,10
100232,"San Pablo",NULL,10
100234,"San Pedro",NULL,10
100235,"Las Palmas",NULL,10
100236,Trampasacha,NULL,10
100238,Albigasta,NULL,10
100239,"El Vallecito",NULL,10
100240,Anjuli,Angulí,10
100241,Concepción,NULL,10
100242,Infazón,NULL,10
100243,"Los Morteros",NULL,10
100244,Tacana,NULL,10
100245,"Casa Armada",NULL,10
100246,"Bella Vista",NULL,10
100247,"El Taco",Taco,10
100248,Anquincilia,Anguincila,10
100249,"San José",NULL,10
100250,Candelaria,NULL,10
100251,"La Albigasta",NULL,10
100252,Baviano,NULL,10
100253,Ancastillo,NULL,10
100255,"La Estancita",NULL,10
100256,Ipizca,NULL,10
100257,"Adolfo E.Carranza",NULL,10
100258,"El Tala",NULL,10
100259,"Río Chico",NULL,10
100260,Caballa,NULL,10
100261,Amana,Amaná,10
100262,Alumbre,NULL,10
100263,Comedero,NULL,10
100264,"El Chorro",NULL,10
100265,"Puerta  de Allega",NULL,10
100266,"La Majada",NULL,10
100267,"Yerba Buena",NULL,10
100268,"San Francisco",NULL,10
100269,"La Quinta",NULL,10
100270,Tipán,NULL,10
100271,"Las Animas",NULL,10
100272,Pampa,NULL,10
100273,"San Martín",NULL,10
100274,"El Aybal",NULL,10
100275,"San Nicolás",NULL,10
100276,"Palo Cruz",NULL,10
100278,"El Divisadero",NULL,10
100279,"La Dorada","La Aguadita",10
100280,"Río de la Dorada",NULL,10
100281,"Los Mogotes",Mogotes,10
100282,"El Cerrado",NULL,10
100283,"Portillo Grande",NULL,10
100284,Ramblones,NULL,10
100285,"El Arenal",NULL,10
100286,"Santo Domingo",NULL,10
100287,"La Brea",NULL,10
100288,"Puerto Nuevo",NULL,10
100289,Telaritos,Talaritos,10
100290,"Balde de la Punta",NULL,10
100291,"Las Penas",NULL,10
100292,"El Suncho",NULL,10
100293,"La Guardia",NULL,10
100294,"San Salvador",NULL,10
100295,"San Lorenzo",NULL,10
100296,"El Quimilo",NULL,10
100297,Bosquecillo,NULL,10
100298,"Parada Kilómetro 62",NULL,10
100299,"Las Flores",NULL,10
100500,"Antofagasta de la Sierra",NULL,10
100501,Ancasti,NULL,10
100503,"La Tercena",NULL,10
100506,"San Antonio",NULL,10
100507,"Banda de Varela",NULL,10
100509,Sumalao,NULL,10
100510,"La Ramadita",NULL,10
100511,"La Carrera","Las Carreras",10
100513,"Santa Cruz",NULL,10
100514,Tapso,NULL,10
100515,Guayamba,NULL,10
100516,"Los Pocitos",NULL,10
100517,"El Cerrito",NULL,10
100518,Lampacitos,NULL,10
100519,"San Jose Banda",NULL,10
100520,Medanitos,NULL,10
100521,"Palo Seco",NULL,10
100522,"La Puntilla",NULL,10
100524,"San Jose (N)",NULL,10
100525,Polcos,NULL,10
100526,"Pozo El Mistol",NULL,10
100527,"Tres Puentes",NULL,10
100528,"Casa de Piedra",NULL,10
100529,"La Bajada",NULL,10
100530,"El Bolsón",NULL,10
100531,"Las Juntas",NULL,10
100532,"El Hueco",NULL,10
100533,LasChacritas,NULL,10
100534,"La  Mesada",NULL,10
100535,Antofallla,NULL,10
100537,"El Bañado",NULL,10
100538,Apuyaco,NULL,10
100539,Lampacito,NULL,10
100540,Yapes,NULL,10
100541,"El Cajón",NULL,10
100542,Caspichango,NULL,10
100544,"Las Cañas",NULL,10
100545,Tastón,NULL,10
100546,"Rodeo Grande",NULL,10
100547,Sisihuasi,NULL,10
100548,Antinaco,NULL,10
100549,Cachiyuyo,Cachiyuyu,10
100550,"La Isla",NULL,10
100551,"Santa Rosa",NULL,10
100552,"Las Cuevas",NULL,10
100553,Azampay,NULL,10
100554,Ovejería,NULL,10
100555,"Las Tejas",NULL,10
100556,"Los Angeles",NULL,10
100558,"Los Nacimientos",NULL,10
100559,Jacipunco,NULL,10
100560,"El Durazno",NULL,10
100561,"Las Lajas",NULL,10
100562,Huaycama,NULL,10
100563,Colpes,NULL,10
100564,"Los Talas",NULL,10
100565,"El Pantanillo","Area Industrial el Pantanillo",10
100566,"Las Esquinas",NULL,10
100567,"Pomancillo Este",NULL,10
100568,"Punta del Agua",NULL,10
100569,"Los Balverdis",NULL,10
100570,"El Pueblito",NULL,10
100571,"Banda de Lucero",NULL,10
100572,Chacrita,NULL,10
100573,"Villa Cubas",NULL,10
100574,Choya,NULL,10
100575,Molle,Malli,10
100576,Pilciao,NULL,10
100577,Pucará,NULL,10
100578,Loconte,NULL,10
100579,"La Falda",NULL,10
100580,"Chañar Laguna",NULL,10
100581,Rosario,NULL,10
100582,"Cóndor Huasí",Condorhuasi,10
100583,Minas,NULL,10
100584,"La Unión",NULL,10
100585,Motegasta,NULL,10
100586,Ampuyaco,Ampojaco,10
100587,"La Estancia",Estancia,10
100588,Lavalle,NULL,10
140002,Córdoba,NULL,14
140004,"Villa Allende",NULL,14
140006,"Río Ceballos",NULL,14
140008,Unquillo,NULL,14
140010,Salsipuedes,NULL,14
140012,Guiñazú,NULL,14
140014,Saldán,NULL,14
140016,Mendiolaza,NULL,14
140018,"Río Cuarto",NULL,14
140020,"Las Higueras",NULL,14
140022,"Villa María",NULL,14
140024,"Villa Nueva",NULL,14
140028,"Río Tercero",NULL,14
140030,"Villa Carlos Paz",NULL,14
140032,"San Antonio de Arredondo",NULL,14
140034,"Alta Gracia",NULL,14
140036,"Jesús María","1914, Cañas",14
140038,"Colonia Caroya",NULL,14
140040,"Villa Dolores",NULL,14
140046,"Bell Ville",NULL,14
140048,"La Falda",NULL,14
140050,"Valle Hermoso",NULL,14
140052,"Huerta Grande",NULL,14
140056,"Cruz del Eje",NULL,14
140058,Cosquín,NULL,14
